,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,formatted offer date
12996,2017-05-05,KKR Real Estate Fin Trust,KREF,48251K100,0,0,0,0,.,16691,2014,,,,05/05/2017
12997,2017-05-05,Ovid Therapeutics Inc,OVID,690469101,0,1,0,0,.,16709,2014,,,,05/05/2017
12998,2017-05-09,ENDRA Life Sciences Inc,NDRAU,29273B104,0,0,0,0,.,16793,2007,,,,05/09/2017
12999,2017-05-09,Guaranty Bancshares Inc,GNTY,400764106,0,0,0,0,.,86067,1913,,,,05/09/2017
13000,2017-05-12,ASV Holdings,ASV,00215L104,0,0,0,0,.,16700,1983,,,,05/12/2017
13001,2017-05-12,Gardner Denver Holdings Inc,GDI,36555P107,0,0,0,0,.,16692,1859,,,,05/12/2017
13002,2017-05-12,Modern Media Acquisition Corp,MMDMU,60765P202,0,0,1,0,18000000,16789,2014,,,,05/12/2017
13003,2017-05-12,Natl Energy Svcs Reunited Corp,NESRU,G6375R107,0,0,1,0,21000000,16794,2017,,,,05/12/2017
13004,2017-05-12,Solaris Oilfield,SOI,83418M103,0,1,1,0,42465823,16750,2014,,,,05/12/2017
13005,2017-05-12,Veritone Inc,VERI,92347M100,0,1,0,1,.,16712,2014,,,,05/12/2017
13006,2017-05-17,G1 Therapeutics Inc,GTHX,3621LQ109,0,1,0,0,.,16705,2008,,,,05/17/2017
13007,2017-05-18,Bright Scholar Educ Hldg Ltd,BEDU,109199109,0,0,1,0,115000000,16739,1994,,,,05/18/2017
13008,2017-05-24,SMART Global Holdings Inc,SGH,G8232Y101,0,0,0,0,.,16710,1995,,,,05/24/2017
13009,2017-05-25,Appian Corp,APPN,03782L101,0,1,1,0,58687876,16698,1999,,,,05/25/2017
13010,2017-05-25,WideOpenWest Inc,WOW,96758W101,0,0,0,0,.,16697,2001,,,,05/25/2017
13011,2017-06-02,KBL Merger IV Corp,KBLMU,48242A104,0,1,1,0,10450000,16788,2016,,,,06/02/2017
13012,2017-06-07,ShotSpotter Inc,SSTI,82536T107,0,1,0,1,.,16805,2004,,,,06/07/2017
13013,2017-06-09,Plymouth Industrial REIT Inc,PLYM,729640102,0,0,0,0,.,16768,2011,,,,06/09/2017
13014,2017-06-14,Athenex,ATNX,04685N103,0,0,0,0,.,16777,2003,,,,06/14/2017
13015,2017-06-14,TCG BDC Inc,CGBD,872280102,0,0,0,0,.,16780,-99,,,,06/14/2017
13016,2017-06-19,Constellation Alpha Capital,CNACU,G2379F108,0,0,1,0,16130000,16880,-99,,,,06/19/2017
13017,2017-06-20,Bison Capital Acquisition Corp,BCACU,G1142P104,0,0,1,0,6951250,16815,-99,,,,06/20/2017
13018,2017-06-22,Altice USA Inc,ATUS,02156K103,1,0,1,0,737068066,16753,1992,,,,06/22/2017
13019,2017-06-22,Hennessy Capital Acq Corp III,HCAC.,42588L204,0,0,1,0,28125000,16864,2017,,,,06/22/2017
13020,2017-06-22,SG Blocks Inc,SGBX,78418A307,0,0,0,0,.,16802,2007,,,,06/22/2017
13021,2017-06-22,Safety Income & Growth Inc,SAFE,78649D104,0,0,0,0,.,16770,-99,,,,06/22/2017
13022,2017-06-23,Granite Point Mtg Tr Inc,GPMT,38741L107,0,0,0,0,.,16764,-99,,,,06/23/2017
13023,2017-06-27,AllianzGI Convert Income 2024,CBH,01883H102,0,0,0,0,.,16754,-99,,,,06/27/2017
13024,2017-06-27,Avenue Therapeutics Inc,ATXI,05360L205,0,0,0,0,.,16778,2015,,,,06/27/2017
13025,2017-06-27,Esquire Financial Holdings Inc,ESQ,29667J101,0,2,0,0,.,16784,2006,,,,06/27/2017
13026,2017-06-27,TPG Pace Holdings Corp,TPGH,G8982712,0,0,1,0,51500000,16874,2017,,,,06/27/2017
13027,2017-06-28,Mersana Therapeutics Inc,MRSN,59045L106,0,1,0,0,.,16792,2002,,,,06/28/2017
13028,2017-06-29,Aileron Therapeutics Inc,ALRN,00887A105,0,1,0,0,.,16776,2001,,,,06/29/2017
13029,2017-06-29,Blue Apron Holdings Inc,APRN,09523Q101,0,1,1,1,189583893,16755,2012,,,,06/29/2017
13030,2017-06-29,Dova Pharmaceuticals Inc,DOVA,25985T102,0,1,0,0,.,16783,2016,,,,06/29/2017
13031,2017-06-30,Byline Bancorp Inc,BY,124411109,0,0,0,0,.,16756,1978,,,,06/30/2017
13032,2017-06-30,ShiftPixy Inc,PIXY,82452L104,0,0,0,0,.,16795,2015,,,,06/30/2017
13033,2017-06-30,Tintri Inc,TNTR,88770Q105,0,1,0,1,.,16806,2008,,,,06/30/2017
13034,2017-07-12,Co-Diagnostics Inc,CODX,189763105,0,1,0,0,.,16820,2013,,,,07/12/2017
13035,2017-07-14,Akcea Therapeutics Inc,AKCA,00972L107,0,0,0,0,.,16814,2014,,,,07/14/2017
13036,2017-07-19,Federal Street Acq Corp,FSACU,31421V206,0,0,1,0,40000000,16925,2017,,,,07/19/2017
13037,2017-07-20,Calyxt Inc,CLXT,13173L107,0,0,0,0,.,16818,2010,,,,07/20/2017
13038,2017-07-20,Kala Pharmaceuticals Inc,KALA,483119103,0,1,0,0,.,16824,2009,,,,07/20/2017
13039,2017-07-20,TPG RE Finance Trust Inc,TRTX,87266M107,0,0,0,0,.,16813,2014,,,,07/20/2017
13040,2017-07-21,Osprey Energy Acquisition Corp,OSPRU,688397207,0,0,1,0,25000000,16905,2016,,,,07/21/2017
13041,2017-07-21,PetIQ Inc,PETQ,71639T106,0,2,1,0,20686604,16827,2010,,,,07/21/2017
13042,2017-07-26,RBB Bancorp,RBB,74930B105,0,0,0,0,.,16828,2011,,,,07/26/2017
13043,2017-07-27,Eaton Vance Floating-Rate 2022,EFL,27831H100,0,0,0,0,.,16841,-99,,,,07/27/2017
13044,2017-07-27,Industrea Acquisition Corp,INDUU,45579J104,0,0,1,0,20000000,16895,2017,,,,07/27/2017
13045,2017-07-27,Pensare Acquisition Corp,WRLS,70957E204,0,0,1,0,27000000,16911,2016,,,,07/27/2017
13046,2017-07-27,Sienna Biopharmaceuticals Inc,SNNA,82622H108,0,1,0,0,.,16830,2010,,,,07/27/2017
13047,2017-07-28,Newater Technology Inc,NEWA,G64335105,0,0,0,0,.,16826,2015,,,,07/28/2017
13048,2017-07-28,Redfin Corp,RDFN,75737F108,0,1,0,1,.,16829,2004,,,,07/28/2017
13049,2017-08-02,Clementia Pharmaceuticals Inc,CMTA,185575107,0,1,0,0,.,16879,2010,,,,08/02/2017
13050,2017-08-02,Venator Materials PLC,VNTR,G9329Z100,0,0,0,0,.,16875,1999,,,,08/02/2017
13051,2017-08-09,Atlantic Acquisition Corp,ATACU,048206205,0,0,1,0,5150000,16922,2017,,,,08/09/2017
13052,2017-08-11,Ranger Energy Services,RNGR,75282U104,1,0,1,0,15279332,16866,2014,,,,08/11/2017
13053,2017-08-11,YogaWorks Inc,YOGA,986005106,1,0,0,0,.,16913,1987,,,,08/11/2017
13054,2017-08-16,Capitol Investment Corp IV,CIC.U,G18920101,0,0,1,0,0,17032,2017,,,,08/16/2017
13055,2017-08-17,I-AM CAPITAL ACQUISITION Co,IAMXU,45074Q207,0,0,1,0,5254500,16988,2017,,,,08/17/2017
13056,2017-08-18,Chicken Soup for Soul Ent Inc,CSSE,16842Q100,0,0,1,0,9963028,16883,2015,,,,08/18/2017
13057,2017-09-14,Social Capital Hedosophia,IPOAU,G8250R103,0,1,1,0,75000000,16964,2017,,,,09/14/2017
13058,2017-09-14,Tremont Mortgage Trust,TRMT,894789106,0,0,0,0,.,16936,2017,,,,09/14/2017
13059,2017-09-15,Draper Oakwood Tech Acq Inc,DOTAU,26146L202,0,0,1,0,7187500,16980,2017,,,,09/15/2017
13060,2017-09-20,BEST Inc,BSTI,08653C106,0,0,1,0,369034399,16940,2007,,,,09/20/2017
13061,2017-09-20,Celcuity LLC,CELC,15102K100,0,1,0,0,.,16923,2012,,,,09/20/2017
13062,2017-09-20,Despegar.com Corp,DESP,G27358103,0,1,0,1,.,16963,1999,,,,09/20/2017
13063,2017-09-20,Krystal Biotech Inc,KRYS,501147102,0,0,0,0,.,16928,2015,,,,09/20/2017
13064,2017-09-20,Zai Lab Ltd,ZLAB,98887Q104,0,1,1,0,49305903,16938,2013,,,,09/20/2017
13065,2017-09-21,Arcimoto,FUV,039587100,0,1,0,0,.,16927,2007,,,,09/21/2017
13066,2017-09-21,Oasis Midstream Partners LP,OMP,67420T107,1,0,1,0,27500000,16957,2007,,,,09/21/2017
13067,2017-09-21,TDH Holdings Inc,PETZ,G87084102,0,0,0,0,.,16931,2002,,,,09/21/2017
13068,2017-09-22,Secoo Holding Ltd,SECO,81367P101,0,1,1,0,25639653,16933,2011,,,,09/22/2017
13069,2017-09-27,Nuveen Emerg Mrkts Debt 2022,JEMD,67077P101,0,0,0,0,.,16956,-99,,,,09/27/2017
13070,2017-09-27,Ryb Education Inc,RYB,74979W101,0,0,1,0,28664000,16962,1998,,,,09/27/2017
13071,2017-09-28,Deciphera Pharmaceuticals LLC,DCPH,24344T101,0,1,0,0,.,16924,2003,,,,09/28/2017
13072,2017-09-28,Nightstar Therapeutics Ltd,NITE,65413A101,0,1,1,0,28904714,16930,2013,,,,09/28/2017
13073,2017-09-28,NuCana plc,NCNA,67022C106,0,1,1,0,30881641,16929,1997,,,,09/28/2017
13074,2017-09-28,Roku Inc,ROKU,77543R102,0,1,1,1,94748495,16932,2002,,,,09/28/2017
13075,2017-09-29,PQ Group Holdings Inc,PQG,73943T103,0,0,0,0,.,16961,1996,,,,09/29/2017
13076,2017-10-05,Black Ridge Acquisition Corp,BRACU,09216T206,0,0,1,0,17200000,16975,2017,,,,10/05/2017
13077,2017-10-05,Rhythm Pharmaceuticals Inc,RYTM,76243J105,0,1,0,0,.,17000,2013,,,,10/05/2017
13078,2017-10-06,Switch Inc,SWCH,87105L104,0,0,1,0,216568963,16966,2000,,,,10/06/2017
13079,2017-10-09,XAI Octagon Floating Rate Inco,XFLT,98400T106,0,0,0,0,.,17031,2016,,,,10/09/2017
13080,2017-10-12,Cargurus Inc,CARG,141788109,0,1,1,0,78555294,16967,2006,,,,10/12/2017
13081,2017-10-12,Orthopediatrics Corp,KIDS,68752L100,0,0,0,0,.,16989,2007,,,,10/12/2017
13082,2017-10-12,Restoration Robotics Inc,HAIR,76133C103,0,1,0,0,.,16987,2002,,,,10/12/2017
13083,2017-10-13,Optinose Inc,OPTN,68404V100,0,1,0,0,.,16992,2000,,,,10/13/2017
13084,2017-10-18,Qudian Inc,QD,747798106,0,0,1,0,266559398,17019,2014,,,,10/18/2017
13085,2017-10-19,MongoDB,MDB,60937P106,0,1,1,0,48968305,16968,2007,,,,10/19/2017
13086,2017-10-19,Mosaic Acq Corp,MOSC,G62848117,0,0,1,0,30000000,17201,2017,,,,10/19/2017
13087,2017-10-20,Dragon Victory Intl Ltd,LYL,G28365107,0,0,1,0,11666667,16990,2014,,,,10/20/2017
13088,2017-10-20,RISE Education Cayman Ltd,REDU,76761L102,0,0,1,0,11000000,16998,2007,,,,10/20/2017
13089,2017-10-20,Sea Ltd,SE,81141R100,0,1,1,0,174082722,17023,2009,,,,10/20/2017
13090,2017-10-24,Haymaker Acq Corp,HYACU,420870206,0,0,1,0,33000000,17114,2017,,,,10/24/2017
13091,2017-10-26,BP Midstream Partners LP,BPMP,0556EL109,0,0,1,0,104751070,17002,2017,,,,10/26/2017
13092,2017-10-26,CM Seven Star Acquisition Corp,CMSSU,G2345N102,0,0,1,0,22975000,17109,2016,,,,10/26/2017
13093,2017-10-26,Natl Vision Hldg Inc,EYE,63845R107,0,0,0,0,.,16971,1990,,,,10/26/2017
13094,2017-10-27,Dreyfus Alcentra Gl Cr 2024,DCF,26189A105,0,0,0,0,.,17004,-99,,,,10/27/2017
13095,2017-10-27,Forescout Technologies Inc,FSCT,34553D101,0,1,0,1,.,16984,2000,,,,10/27/2017
13096,2017-10-27,Merchants Bancorp,MBIN,58844R108,0,0,0,0,.,16991,1990,,,,10/27/2017
13097,2017-10-27,Nexa Resources SA,NEXA,L67359106,0,0,0,0,.,17033,1956,,,,10/27/2017
13098,2017-11-01,Altair Engineering Inc,ALTR,021369103,0,0,1,0,60390940,17034,1985,,,,11/01/2017
13099,2017-11-01,Loma Negra Cia Industrial,LOMA,54150E104,0,0,1,0,596031625,17092,1926,,,,11/01/2017
13100,2017-11-02,Allena Pharms Inc,ALNA,018119107,0,1,0,0,.,17042,2011,,,,11/02/2017
13101,2017-11-02,Evoqua Water Technologies Corp,AQUA,30057T105,0,0,0,0,.,17035,2013,,,,11/02/2017
13102,2017-11-02,Funko Inc,FNKO,361008105,0,2,1,0,48313000,17043,1998,,,,11/02/2017
13103,2017-11-02,Spero Therapeutics Inc,SPRO,84833T103,0,1,0,0,.,17044,2013,,,,11/02/2017
13104,2017-11-03,Acm Research Inc,ACMR,00108J109,0,1,1,0,12702546,17045,1998,,,,11/03/2017
13105,2017-11-03,Aquantia Corp,AQ,03842Q108,0,1,0,0,.,17046,2004,,,,11/03/2017
13106,2017-11-03,Hexindai Inc,HX,428295109,0,0,1,1,45648873,17113,2014,,,,11/03/2017
13107,2017-11-03,Sentinel Energy Svcs Inc,STNLU,G8062D102,0,0,1,0,38625000,17156,2017,,,,11/03/2017
13108,2017-11-07,Meridian Bank,MRBK,58958P104,0,0,0,0,.,17117,2004,,,,11/07/2017
13109,2017-11-08,CBTX Inc,CBTX,12481V104,0,0,0,0,.,17108,2007,,,,11/08/2017
13110,2017-11-08,Four Seasons Educ Cayman Inc,FEDU,35101A101,0,0,1,0,10100000,17058,2007,,,,11/08/2017
13111,2017-11-08,InflaRx NV (Fireman BV?),IFRX,N44821101,0,0,0,0,.,17115,2007,,,,11/08/2017
13112,2017-11-08,Metropolitan Bank Holding Corp,MCB,591774104,0,0,0,0,.,17093,1999,,,,11/08/2017
13113,2017-11-09,Apellis Pharmaceuticals Inc,APLS,03753U106,0,1,0,0,.,17104,2009,,,,11/09/2017
13114,2017-11-09,Sogou Inc,SOGO,83409V104,0,0,1,1,391520000,17098,2005,,,,11/09/2017
13115,2017-11-10,Bandwidth Inc,BAND,05988J103,0,1,1,1,17621320,17106,1999,,,,11/10/2017
13116,2017-11-10,PPDAI Group Inc,PPDF,69354V108,0,0,1,1,17000000,17094,2012,,,,11/10/2017
13117,2017-11-15,SendGrid Inc,SEND,816883102,0,1,0,0,.,17097,2009,,,,11/15/2017
13118,2017-11-16,Arsanis Inc,ASNS,042873109,0,1,0,0,.,17105,2010,,,,11/16/2017
13119,2017-11-16,Jianpu Technology Inc,JT,47738D101,0,1,1,0,414291350,17088,2011,,,,11/16/2017
13120,2017-11-17,Bluegreen Vacations Corp,BXG,09629F108,0,0,0,0,.,17047,1966,,,,11/17/2017
13121,2017-11-17,Legacy Acquisition,LGCU,524643202,.,0,1,0,37500000,17090,2016,,,,11/17/2017
13122,2017-11-17,SailPoint Tech Hldg Inc,SAIL,78781P105,0,0,0,0,.,17037,2005,,,,11/17/2017
13123,2017-11-17,Sterling Bancorp Inc,SBT,85917W102,0,0,0,0,.,17121,1989,,,,11/17/2017
13124,2017-11-17,Stitch Fix Inc,SFIX,860897107,0,1,1,0,95411815,17038,2011,,,,11/17/2017
13125,2017-11-17,scPharmaceuticals Inc,SCPH,810648105,0,1,0,0,.,17122,2013,,,,11/17/2017
13126,2017-11-21,Big Rock Partners Acq Corp,BRPAU,089482202,0,0,1,0,7725000,17134,2017,,,,11/21/2017
13127,2017-11-29,Reto Eco-Solutions Inc,RETO,G75271109,0,1,0,0,.,17120,2015,,,,11/29/2017
13128,2017-11-30,Boxlight Corp,BOXL,103197109,0,1,1,0,9465410,17107,2014,,,,11/30/2017
13129,2017-11-30,Regalwood Global Energy Ltd,RWGE.,G74760102,0,0,1,0,37500000,17255,2017,,,,11/30/2017
13130,2017-12-01,Leisure Acquisition Corp,LACQU,52539T206,0,0,1,0,25000000,17147,2017,,,,12/01/2017
13131,2017-12-07,Curo Grp Holdings Corp,CURO,23131L107,0,0,0,0,.,17178,1997,,,,12/07/2017
13132,2017-12-07,Odonate Therapeutics Llc,ODT,676079106,0,1,0,0,.,17154,2013,,,,12/07/2017
13133,2017-12-07,Quanterix Corp,QTRX,74766Q101,0,1,0,0,.,17155,2007,,,,12/07/2017
13134,2017-12-08,Denali Therapeutics Inc,DNLI,24823R105,0,1,0,0,.,17125,2015,,,,12/08/2017
13135,2017-12-08,Gigcapital Inc,GIG U,37518N205,0,0,1,0,16114500,17245,2017,,,,12/08/2017
13136,2017-12-08,Luther Burbank Corp,LBC,550550107,0,0,0,0,.,17148,1991,,,,12/08/2017
13137,2017-12-15,Casa Systems Inc,CASA,14713L102,0,1,0,0,.,17135,2003,,,,12/15/2017
13138,2017-12-15,Newmark Group Inc,NMRK,65158N102,0,0,1,0,151433835,17126,1929,,,,12/15/2017
13139,2017-12-20,Dogness Corp,DOGZ,G2788T103,0,0,1,0,26000000,17141,2016,,,,12/20/2017
13140,2017-12-21,LexinFintech Holdings,LX,528877103,0,1,1,1,163859000,17150,2013,,,,12/21/2017
13141,2017-12-22,iClick Interactive Asia Group,ICLK,45113Y104,0,1,1,1,51556366,17146,2009,,,,12/22/2017
13142,2018-01-02,Cue Biopharma Inc,CUE,22978P106,0,1,0,0,.,17262,2014,,,,01/02/2018
13143,2018-01-09,Nebula Acquisition Corp,NEBU.,629076209,0,0,1,0,31250000,17367,2017,,,,01/09/2018
13144,2018-01-12,Industrial Logistics Ppty Tr,ILPT,456237106,0,0,0,0,.,17222,2015,,,,01/12/2018
13145,2018-01-12,Liberty Oilfield Services Inc,LBRT,53115L104,0,2,1,0,118195409,17221,2011,,,,01/12/2018
13146,2018-01-12,Platinum Eagle Acq Corp.,EAGLU,G7126L10,0,0,1,0,37500000,17357,2017,,,,01/12/2018
13147,2018-01-17,One Madison Corp,OMADU,G6772P118,0,0,1,0,30000000,17309,2017,,,,01/17/2018
13148,2018-01-19,ADT Inc,ADT,00090Q103,0,0,0,0,.,17223,1874,,,,01/19/2018
13149,2018-01-19,AmeriCold Realty Trust,COLD,03064D108,0,0,0,0,.,17226,2006,,,,01/19/2018
13150,2018-01-19,Nine Energy Service Inc,NINE,65441V101,0,0,0,0,.,17251,2011,,,,01/19/2018
13151,2018-01-24,Gordon Pointe Acq Corp.,GPAQU,382788206,0,0,1,0,15625000,17361,2017,,,,01/24/2018
13152,2018-01-24,Pagseguro Digital Ltd.,PAGS,G68707101,0,0,1,0,315140070,17254,2006,,,,01/24/2018
13153,2018-01-25,Eyenovia Inc,EYEN,30234E104,0,1,0,0,.,17263,2014,,,,01/25/2018
13154,2018-01-25,Gates Industrial Corp Plc,GTES,G3910810,0,0,0,0,.,17227,1911,,,,01/25/2018
13155,2018-01-25,Menlo Therapeutics Inc,MNLO,586858102,0,1,0,0,.,17266,2011,,,,01/25/2018
13156,2018-01-26,Armo Biosciences Inc,ARMO,04225U104,0,1,0,0,.,17256,2010,,,,01/26/2018
13157,2018-01-26,Playags Inc,AGS,72814N104,0,0,0,0,.,17252,2005,,,,01/26/2018
13158,2018-01-26,Solid Biosciences LLC,SLDB,83422E105,0,1,0,0,.,17271,2013,,,,01/26/2018
13159,2018-01-26,resTORbio Inc,TORC,76133L103,0,1,0,0,.,17272,2016,,,,01/26/2018
13160,2018-01-29,Mtech Acq Corp,MTECU,55378W10,0,0,1,0,5225000,17326,2017,,,,01/29/2018
13161,2018-02-01,Corporacion America Airports,CAAP,L1995B10,0,0,0,0,.,17310,1998,,,,02/01/2018
13162,2018-02-01,Hudson Ltd.,HUD,G4640810,0,0,1,0,92511080,17308,1987,,,,02/01/2018
13163,2018-02-01,One Stop Systems Inc,OSS,68247W109,0,0,0,0,.,17327,1998,,,,02/01/2018
13164,2018-02-01,Sol-Gel Technologies Ltd,SLGL,M8694L10,0,0,0,0,.,17330,1997,,,,02/01/2018
13165,2018-02-01,VICI Properties Inc,VICI,925652109,0,0,0,0,.,17307,2017,,,,02/01/2018
13166,2018-02-01,iPic Entertainment Inc,IPIC,46263D106,0,0,1,0,11039058,17322,2007,,,,02/01/2018
13167,2018-02-02,FTS International LLC,FTSI,30283w104,0,0,0,0,.,17273,2000,,,,02/02/2018
13168,2018-02-08,Cactus Inc,WHD,127203107,0,2,1,0,74889772,17281,2011,,,,02/08/2018
13169,2018-02-08,Evolus Inc,EOLS,30052C107,0,0,0,0,.,17317,2012,,,,02/08/2018
13170,2018-02-08,Huami Corp,HMI,44331K103,0,1,1,0,233736467,17301,2013,,,,02/08/2018
13171,2018-02-08,Mudrick Capital Acquisition,MUDSU,624745204,0,0,1,0,25750000,17366,2017,,,,02/08/2018
13172,2018-02-08,Victory Capital Holdings Inc,VCTR,92645B103,1,0,1,0,66818673,17332,2005,,,,02/08/2018
13173,2018-02-09,Cardlytics Inc,CDLX,14161W105,0,1,0,0,.,17315,2008,,,,02/09/2018
13174,2018-02-09,Quintana Energy Services Inc,QES,74875T103,1,2,0,0,.,17306,1998,,,,02/09/2018
13175,2018-02-13,Leo Holdings Corp,LHC.U,G5463L10,0,0,1,0,20000000,17781,2017,,,,02/13/2018
13176,2018-02-14,Motus GI Holdings Inc,MOTS,62014P108,0,1,0,0,.,17325,2011,,,,02/14/2018
13177,2018-02-16,DFB Healthcare Acqs Corp,DFBHU,23291E208,0,0,1,0,25000000,17684,2017,,,,02/16/2018
13178,2018-02-16,Farmmi Inc,FAMI,G3327710,0,0,0,0,.,17318,2015,,,,02/16/2018
13179,2018-02-28,Union Acq Corp,LTN.U,G9366W10,0,0,1,0,12500000,17381,2017,,,,02/28/2018
13180,2018-03-08,Bioxcel Therapeutics Inc,BTAI,09075P105,0,0,0,0,.,17349,2017,,,,03/08/2018
13181,2018-03-14,Bridgewater Bancshares Inc,BWB,108621103,0,0,0,0,.,17350,2005,,,,03/14/2018
13182,2018-03-14,Opes Acq Corp.,OPESU,68373P209,0,0,1,0,14400000,17369,2017,,,,03/14/2018
13183,2018-03-15,Arcus Biosciences Inc,RCUS,03969F109,0,1,0,0,.,17374,2015,,,,03/15/2018
13184,2018-03-16,Senmiao Technology Ltd,AIHS,817225105,0,0,0,1,.,17345,2017,,,,03/16/2018
13185,2018-03-16,Tiberius Acq Corp,TIBRU,88633A206,0,1,1,0,18750000,17696,2015,,,,03/16/2018
13186,2018-03-16,Zscaler Inc,ZS,98980G102,0,1,0,0,.,17341,2008,,,,03/16/2018
13187,2018-03-20,Golden Bull Ltd,DNJR,G4027R10,0,0,0,1,.,17354,2015,,,,03/20/2018
13188,2018-03-23,Dropbox Inc,DBX,26210C104,0,1,1,1,391903011,17342,2007,,,,03/23/2018
13189,2018-03-23,Sunlands Online Education Grp,STG,86740P108,0,0,1,0,-9,17380,2003,,,,03/23/2018
13190,2018-03-27,Greentree Hospitality Grp,GHG,39579V10,0,0,1,0,10200000,17378,2004,,,,03/27/2018
13191,2018-03-28,Bilibili Inc,BILI,090040106,0,1,1,0,278482784,17346,2009,,,,03/28/2018
13192,2018-03-28,Homology Medicines Inc,FIXX,438083107,0,1,0,0,.,17358,2015,,,,03/28/2018
13193,2018-03-28,Onesmart International,ONE,68276W103,0,1,1,0,16300000,17379,2007,,,,03/28/2018
13194,2018-03-29,Beijing Iqiyi Tech Co Ltd,IQ,46267X108,0,1,1,1,125000000,17362,2010,,,,03/29/2018
13195,2018-03-29,Genprex,GNPX,372446104,0,0,0,0,.,17360,2009,,,,03/29/2018
13196,2018-03-29,Unum Therapeutics Inc,UMRX,903214104,0,1,0,0,.,17372,2014,,,,03/29/2018
13197,2018-04-03,Spotify Technology S.A.,SPOT,L8681T102,0,1,0,1,.,17782,2006,,,,04/03/2018
13198,2018-04-12,Zuora Inc,ZUO,98983V10,0,1,1,0,103508222,17382,2006,,,,04/12/2018
13199,2018-04-13,Pure Acquisition Corp,PACQU,74621Q205,0,0,1,0,50400000,17819,2017,,,,04/13/2018
13200,2018-04-18,AGM Group Holdings Inc,AGMH,G0132V10,0,0,1,0,21410000,17678,2015,,,,04/18/2018
13201,2018-04-19,GrafTech International Ltd,EAF,384313508,0,0,0,0,.,17672,1886,,,,04/19/2018
13202,2018-04-19,Surface Oncology Inc,SURF,86877M100,0,1,0,0,.,17695,2014,,,,04/19/2018
13203,2018-04-20,Level One Bancorp Inc,LEVL,52730D208,0,0,0,0,.,17692,2007,,,,04/20/2018
13204,2018-04-20,Pivotal Software,PVTL,72582H107,0,1,1,0,250336392,17673,2013,,,,04/20/2018
13205,2018-04-26,Ceridian HCM Holding Inc.,CDAY,15677J108,0,0,0,0,.,17700,1992,,,,04/26/2018
13206,2018-04-26,nLIGHT Inc,LASR,65487K10,0,1,0,0,.,17691,2000,,,,04/26/2018
13207,2018-04-27,DocuSign Inc,DOCU,256163106,0,1,0,0,.,17685,2003,,,,04/27/2018
13208,2018-04-27,Goosehead Insurance Inc,GSHD,38267D109,.,0,1,0,35000434,17688,2017,,,,04/27/2018
13209,2018-04-27,Smartsheet Inc,SMAR,83200N103,0,1,1,0,98895076,17701,2005,,,,04/27/2018
13210,2018-04-30,Xspand Products Lab Inc,XSPL,984163105,0,0,0,0,.,17826,2017,,,,04/30/2018
13211,2018-05-02,Jerash Holdings US Inc,JRSH,47632P10,.,0,0,0,.,17803,2000,,,,05/02/2018
13212,2018-05-02,Permrock Royalty Trust,PRT,714254109,.,0,1,0,12165732,17836,2017,,,,05/02/2018
13213,2018-05-03,Inspire Medical Systems Inc,INSP,457730109,0,1,0,0,.,17799,2007,,,,05/03/2018
13214,2018-05-03,UNITY Biotechnology Inc,UBX,91381U101,0,1,0,0,.,17825,2016,,,,05/03/2018
13215,2018-05-04,BayCom,BCML,07272M107,0,0,0,0,.,17800,2004,,,,05/04/2018
13216,2018-05-04,Carbon Black Inc,CBLK,14081R103,0,1,0,0,.,17784,2002,,,,05/04/2018
13217,2018-05-04,Construction Partners Inc,ROAD,21044C107,1,2,1,0,50817537,17801,2001,,,,05/04/2018
13218,2018-05-04,Spirit of Texas Bancshares Inc,STXB,84861D103,0,0,0,0,.,17802,2008,,,,05/04/2018
13219,2018-05-09,Evelo Biosciences Inc,EVLO,299734103,0,1,0,0,.,17811,2014,,,,05/09/2018
13220,2018-05-09,Origin Bancorp Inc,OBNK,68621T102,.,0,0,0,.,17818,1912,,,,05/09/2018
13221,2018-05-10,Axa Equitable Holdings Inc,EQH,054561105,0,0,0,0,.,17787,1900,,,,05/10/2018
13222,2018-05-11,Huya Inc,HUYA,44852D108,.,1,1,1,201547058,17832,2014,,,,05/11/2018
13223,2018-05-15,Trinity Merger Corp,TMCXU,89653L10,0,0,1,0,34500000,17824,2018,,,,05/15/2018
13224,2018-05-16,VectoIQ Acquisition Corp,VTIQU,92243N10,.,0,1,0,28800000,17907,-99,,,,05/16/2018
13225,2018-05-17,Pluralsight Inc,PS,72941B106,1,1,1,1,131975556,17788,2004,,,,05/17/2018
13226,2018-05-23,Evo Payments INC,EVOP,26927E104,0,0,1,0,93063588,17790,1989,,,,05/23/2018
13227,2018-05-24,CLPS Inc,CLPS,G3164210,0,0,0,0,.,17809,2011,,,,05/24/2018
13228,2018-05-24,GreenSky Inc,GSKY,39572G100,0,2,1,1,186189384,17795,2006,,,,05/24/2018
13229,2018-05-24,Kiniksa Pharmaceuticals LTD,KNSA,G5269C10,0,1,1,0,48440773,17817,2015,,,,05/24/2018
13230,2018-05-24,Scholar Rock Holding Corp,SRRK,80706P10,0,1,0,0,.,17821,2012,,,,05/24/2018
13231,2018-05-25,Iterum Therapeutics PLC,ITRM,G6333L10,0,1,0,0,.,17816,2015,,,,05/25/2018
13232,2018-05-30,Trident Acquisition Corp,TDACU,89615T205,0,0,1,0,23025000,17901,2016,,,,05/30/2018
