,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,SPAC IPO ,Date of IPO,IS_SPAC
186,20201022,Rice Acquisition Corp,RICE,762594208,0,0,1,0,21502500,20246,2020,,,,Rice Acquisition Corp.,10/21/2020,True
187,20201022,Tekkorp Digital Acquisition,TEKKU,G8739H122,0,0,1,0,31250000,20326,2020,,,,Tekkorp Digital Acquisition Corp.,10/21/2020,True
188,20201022,Yellowstone Acquisition Co,YSACU,98566K204,0,0,1,0,15625000,20338,2020,,,,Yellowstone Acquisition Corp.,10/21/2020,True
189,20201023,Altimar Acquisition Corp,ATAC,G03707125,0,0,1,0,31250000,20269,2020,,,,Altimar Acquisition Corp.,10/22/2020,True
190,20201023,Eucrates Biomedical Acquisitio,EUCRU,G3141W114,0,0,1,0,12850000,20291,2020,,,,Eucrates Biomedical Acquisition Corp.,10/23/2020,True
191,20201027,Lux Health Tech Acq Corp,LUXAU,55068A209,0,1,1,0,37500000,20303,2020,,,,Lux Health Tech Acquisition Corp.,10/26/2020,True
192,20201028,Atlas Crest Investment Corp,ACICU,049284201,0,0,1,0,62500000,20207,2020,,,,Atlas Crest Investment Corp.,10/27/2020,True
193,20201028,Bluescape Opportunities Acq,BOAC.,G1195N121,0,0,1,0,71875000,20270,2020,,,,Bluescape Opportunities Acquisition Corp.,10/27/2020,True
194,20201028,Mallard Acquisition Corp,MACUU,561204207,0,0,1,0,13750000,20156,2020,,,,Mallard Acquisition Corp.,10/27/2020,True
195,20201029,Duddell St Acq Corp,DSACU,G28553124,0,0,1,0,21875000,20143,2020,,,,Duddell Street Acquisition Corp.,10/28/2020,True
196,20201030,CONX Corp.,CONXU,212873202,0,0,1,0,93760000,20286,2020,,,,CONX Corp.,10/29/2020,True
197,20201030,New Beginnings Acq Corp,NBA.U,64222H209,0,0,1,0,13000000,20097,2020,,,,New Beginnings Acquisition Corp.,10/29/2020,True
198,20201106,Roman DBDR Tech Acq Corp,DBDRU,77584N200,0,0,1,0,27500000,20138,2020,,,,Roman DBDR Tech Acquisition Corp.,11/6/2020,True
199,20201110,TS Innovation Acqs Corp,TSIAU,87284T209,0,0,1,0,37500000,20330,2020,,,,TS Innovation Acquisitions Corp.,11/9/2020,True
200,20201111,Natural Order Acquisition Corp,NOACU,63889L206,0,0,1,0,25000000,20443,2020,,,,Natural Order Acquisition Corp.,11/10/2020,True
201,20201111,Northern Star Acquisition Corp,STIC.,665742201,0,0,1,0,31250000,20238,2020,,,,Northern Star Acquisition Corp.,11/10/2020,True
202,20201113,Better World Acquisition Corp,BWACU,08772B203,0,0,1,0,14082420,20284,2020,,,,Better World Acquisition Corp.,11/12/2020,True
203,20201113,CF Finance Acq Corp III,CFACU,12529D207,0,0,1,0,25500000,20419,2016,,,,CF Finance Acquisition Corp. III,11/12/2020,True
204,20201113,Health Assurance Acquisition,HAACU,42226W208,0,0,1,0,52500000,20429,2020,,,,Health Assurance Acquisition Corp.,11/12/2020,True
205,20201117,OTR Acquisition Corp,OTRAU,67113Q204,0,0,1,0,12675000,20313,2020,,,,OTR Acquisition Corp.,11/17/2020,True
206,20201117,Pine Island Acq Corp,PIPP,722615200,0,0,1,0,25000000,20388,2020,,,,Pine Island Acquisition Corp.,11/16/2020,True
207,20201117,Zanite Acquisition Corp,ZNTEU,98907K202,0,0,1,0,25000000,20464,2020,,,,Zanite Acquisition Corp.,11/16/2020,True
208,20201118,Population Health Invest Co,PHICU,G71716123,0,0,1,0,18750000,20446,2020,,,,"Population Health Investment Co., Inc.",11/18/2020,True
209,20201119,Investindustrial Acq Corp,IIAC,G4771L121,0,0,1,0,43750000,20401,2020,,,,Investindustrial Acquisition Corp.,11/18/2020,True
210,20201119,L&F Acquisition Corp,LNFA,G53702125,0,0,1,0,18750000,20403,2020,,,,L&F Acquisition Corp.,11/18/2020,True
211,20201120,Aequi Acquisition Corp,ARBGU,00775W201,0,0,1,0,25000000,20414,2020,,,,Aequi Acquisition Corp.,11/19/2020,True
212,20201120,Cascade Acquisition Corp,CASU,147151203,0,0,1,0,25000000,20355,2020,,,,Cascade Acquisition Corp.,11/19/2020,True
213,20201120,Kingswood Acquisition Corp,KWAC.,496861204,0,0,1,0,12580000,20542,2020,,,,Kingswood Global Holdings Inc.,11/19/2020,True
214,20201120,Omnichannel Acquisition Corp,OCA U,68218L207,0,0,1,0,25000000,20384,2020,,,,Omnichannel Acquisition Corp.,11/20/2020,True
215,20201123,Breeze Hldg Acq Corp,BREZU,106762206,0,0,1,0,12765000,20282,2020,,,,Breeze Holdings Acquisition Corp.,11/23/2020,True
216,20201124,10X Capital Venture Acq Corp,VCVCU,88025V206,0,0,1,0,21875000,20460,2020,,,,10X Capital Venture Acquisition Corp.,11/24/2020,True
217,20201124,Tiga Acquisition Corp,TINV,G88672129,0,0,1,0,30000000,20406,2020,,,,Tiga Acquisition Corp.,11/23/2020,True
218,20201125,Forest Road Acquisition Corp,FRX.U,34619R201,0,0,1,0,32625000,20365,2020,,,,Forest Road Acquisition Corp.,11/24/2020,True
219,20201125,Spartan Acquisition Corp II,SPRQ,846775203,0,0,1,0,37500000,20390,2020,,,,Spartan Acquisition Corp. II,11/24/2020,True
220,20201130,Seaport Global Acquisition,SGAMU,812227205,0,0,1,0,15625000,20322,2020,,,,Seaport Global Acquisition Corp.,11/30/2020,True
221,20201202,Capitol Investment Corp V,CAP.U,14064F209,0,0,1,0,37500000,20354,2017,,,,Capitol Investment Corp. V,12/2/2020,True
222,20201202,Rodgers Silicon Valley Acq,RSVAU,774873202,0,0,1,0,25000000,.,2020,,,,Rodgers Silicon Valley Acquisition Corp.,12/2/2020,True
223,20201202,Trepont Acquisition Corp I,TACA.,G9095M119,0,0,1,0,25000000,20409,2020,,,,Trepont Acquistion Corp. I,12/1/2020,True
224,20201203,Far Peak Acquisition Corp,FPAC.,G3312L129,0,0,1,0,64750000,20398,2020,,,,Far Peak Acquisition Corp.,12/2/2020,True
225,20201203,Highland Transcend Partners I,HTPA.,G44690116,0,0,1,0,34375000,20400,2020,,,,Highland Transcend Partners I Corp.,12/2/2020,True
226,20201203,Live Oak Acquisition Corp II,LOKB.,53804W205,0,0,1,0,27500000,20381,2020,,,,Live Oak Acquisition Corp. II,12/2/2020,True
227,20201204,Fintech Acq Corp V,FTCVU,31810Q305,0,0,1,0,29920000,20426,2019,,,,FinTech Acquisition Corp. V,12/3/2020,True
228,20201204,PropTech Invest Corp II,PTICU,743497208,0,0,1,0,25000000,20448,2020,,,,PropTech Investment Corp. II,12/3/2020,True
229,20201208,Concord Acquisition Corp,CND.U,206071201,0,0,1,0,30680000,20356,2020,,,,Concord Acquisition Corp.,12/7/2020,True
230,20201208,DD3 Acquisition Corp II,DDMXU,23318M209,0,0,1,0,14090000,20424,2020,,,,DD3 Acquisition Corp.,10/16/2018,True
231,20201208,Mudrick Capital Acq Corp II,MUDSU,62477L206,0,0,1,0,34375000,20440,2020,,,,Mudrick Capital Acquisition Corp.,2/12/2018,True
232,20201208,Revolution Acceleration Acq,RAACU,76156P205,0,0,1,0,33333333,20621,2020,,,,Revolution Acceleration Acquisition Corp.,12/7/2020,True
233,20201209,Altitude Acquisition Corp,ALTUU,02156Y202,0,0,1,0,32625000,20413,2020,,,,Altitude Acquisition Corp.,12/8/2020,True
234,20201209,Frazier Lifesciences,FLACU,G3710A121,0,0,1,0,15465000,20594,2020,,,,Frazier Lifesciences Acquisition Corp.,12/9/2020,True
235,20201209,HumanCo Acquisition Corp,HMCOU,44487N208,0,1,1,0,33750000,20434,2020,,,,HumanCo Acquisition Corp.,12/8/2020,True
236,20201209,Nebula Caravel Acq Corp,NEBCU,629070202,0,0,1,0,31250000,20441,2020,,,,Nebula Caravel Acquisition Corp.,12/8/2020,True
237,20201210,Carney Tech Acq Corp II,CTAQU,143636207,0,0,1,0,44650000,20586,2020,,,,Carney Technology Acquisition Corp. II,12/9/2020,True
238,20201210,Periphas Capital Partnering Co,PCPCU,713895209,0,0,1,0,14624000,20549,2020,,,,Periphas Capital Partnering Corp.,12/9/2020,True
239,20201210,RMG Acquisition Corp II,RMGBU,G76083115,0,0,1,0,37500000,20450,2020,,,,RMG Acquisition Corp. II,12/10/2020,True
240,20201211,CBRE Acquisition Holdings Inc,CBAHU,12510J205,0,0,1,0,36750000,20522,2020,,,,"CBRE Acquisition Holdings, Inc.",12/11/2020,True
241,20201211,Delwinds Ins Acq Corp,DWIN.,24803C201,0,0,1,0,22455000,20358,2020,,,,Delwinds Insurance Acquisition Corp.,12/10/2020,True
242,20201211,EdtechX Hldg Acq Corp II,EDTXU,28139A201,0,0,1,0,12500000,20592,2020,,,,EdtechX Holdings Acquisition Corp.,10/10/2018,True
243,20201211,Globis Acquisition Corp,GLAQU,379582208,0,0,1,0,13095833,20602,2020,,,,Globis Acquisition Corp.,12/10/2020,True
244,20201211,Gores Holdings VI Inc,GHVIU,38286R204,0,0,1,0,37500000,20601,2020,,,,"Gores Holdings VI, Inc.",12/10/2020,True
245,20201211,Motive Capital Corp,MOTV.,G6293A129,0,0,1,0,45000000,20561,2020,,,,Motive Capital Corp.,12/10/2020,True
246,20201211,Roth Ch Acquisition II Co,ROCC,778673202,0,0,1,0,12760000,.,2019,,,,Roth CH Acquisition II Co.,12/10/2020,True
247,20201211,Senior Connect Acq Corp I,SNRHU,81723H207,0,0,1,0,45000000,20629,2020,,,,Senior Connect Acquisition Corp.,12/10/2020,True
248,20201211,Thayer Ventures Acquisition,TVACU,88332T209,0,1,1,0,18750000,20636,2020,,,,Thayer Ventures Acquisition Corp.,12/10/2020,True
249,20201215,Americas Tech Acq Corp,ATA.U,G0404A128,0,0,1,0,13000000,20396,2020,,,,Americas Technology Acquisition Corp.,12/15/2020,True
250,20201215,Blue Water Acquisition Corp,BLUWU,09607T203,0,0,1,0,6437500,20577,2020,,,,Blue Water Acquisition Corp.,12/15/2020,True
251,20201215,Kins Technology Group Inc,KINZU,49714K208,0,0,1,0,29750000,20607,-99,,,,"KINS Technology Group, Inc.",12/15/2020,True
252,20201215,Marquee Raine Acquisition Corp,MRACU,G58442115,0,0,1,0,40625000,20611,2020,,,,Jaws Spitfire Acquisition Corp.,12/2/2020,True
253,20201216,Churchill Capital Corp V,CCV.U,17144T206,0,0,1,0,63250000,20523,2020,,,,Churchill Capital Corp. V,12/15/2020,True
254,20201217,Corner Growth Acquisition Corp,COOLU,G2425N121,0,0,1,0,43625000,20585,2020,,,,Corner Growth Acquisition Corp.,12/16/2020,True
255,20201217,ScION Tech Growth I,SCOAU,G31067120,0,0,1,0,62500000,20624,2020,,,,ScION Tech Growth I,12/16/2020,True
256,20201218,Dune Acquisition Corp,DUNEU,265334201,0,0,1,0,18737500,20591,-99,,,,Dune Acquisition Corp.,12/17/2020,True
257,20201218,INSU Acquisition Corp III,IIIIU,457817302,0,0,1,0,29833333,20603,2020,,,,INSU Acquisition Corp. III,12/17/2020,True
258,20201218,MedTech Acquisition Corporatio,MTACU,58507N204,0,0,1,0,27500000,20612,2020,,,,MedTech Acquisition Corp.,12/17/2020,True
259,20201218,Seven Oaks Acquisition Corp.,SVOKU,81787X205,0,0,1,0,28125000,20631,2020,,,,Seven Oaks Acquisition Corp.,12/17/2020,True
260,20201221,Ackrell SPAC Partners I,ACKIU,00461L204,0,0,1,0,15865000,.,2020,,,,Ackrell SPAC Partners I Co.,12/21/2020,True
261,20201222,Healthcare Services,HCARU,42227K203,0,0,1,0,36000000,20433,2020,,,,Healthcare Services Acquisition Corp.,12/22/2020,True
262,20201223,7GC & Co Holdings Inc,VIIU,81786A206,0,0,1,0,25000000,20638,2020,,,,7GC & Co. Holdings Inc.,12/22/2020,True
263,20201223,CF Acquisition Corp. IV,CFIVU,12520T201,0,0,1,0,56250000,20582,2020,,,,CF Acquisition Corp. IV,12/22/2020,True
264,20201223,Viveon Health Acquisition Corp,VHAQ.,92853V205,0,0,1,0,21875000,20557,2020,,,,Viveon Health Acquisition Corp.,12/23/2020,True
265,20201224,Ventoux CCM Acquisition Corp.,VTAQU,92280L200,0,0,1,0,18750000,20645,2019,,,,Ventoux CCM Acquisition Corp.,12/23/2020,True
266,20210105,Crucible Acquisition Corp,CRU.U,22877P207,0,0,1,0,28125000,20525,2020,,,,Crucible Acquisition Corp.,1/5/2021,True
267,20210105,Fortress Value Acq Corp III,FVT.U,34964G206,0,0,1,0,25000000,20534,2020,,,,Fortress Value Acquisition Corp. III,1/4/2021,True
268,20210106,Poema Global Hldg Corp,PPGHU,G7154B123,0,0,1,0,37500000,20616,2020,,,,Poema Global Holdings Corp.,1/6/2021,True
269,20210106,Star Peak Corp II,STPCU,855179206,0,0,1,0,43750000,20552,2020,,,,Star Peak Corp. II,1/5/2021,True
270,20210107,Bright Lights Acq Corp,BLTSU,10920K200,0,0,1,0,25000000,20769,2020,,,,Bright Lights Acquisition Corp.,1/5/2021,True
271,20210107,Ivanhoe Capital Acq Corp,IVANU,G4R87P122,0,0,1,0,30000000,20751,2020,,,,Ivanhoe Capital Acquisition Corp.,1/6/2021,True
272,20210107,KludeIn I Acquisition Corp,INKAU,49878L208,0,0,1,0,18750000,20818,2020,,,,KludeIn I Acquisition Corp.,1/11/2021,True
273,20210107,Vectoiq Acq Corp Ii,VTIQU,92244F208,0,0,1,0,38400000,20886,2020,,,,VectoIQ Acquisition Corp. II,1/6/2021,True
274,20210107,Vickers Vantage Corp I,VCKAU,G9440B123,0,0,1,0,15000000,20884,2020,,,,Vickers Vantage Corp. I,1/6/2021,True
275,20210108,Empowerment & Inclusion,EPWRU,29248N209,0,0,1,0,30000000,20688,2020,,,,Empowerment & Inclusion Capital I Corp.,1/7/2021,True
276,20210108,Epiphany Tech Acq Corp,EPHYU,29429X208,0,0,1,0,44550000,20789,2020,,,,Epiphany Technology Acquisition Corp.,1/7/2021,True
277,20210108,Global Synergy Acq Corp,GSAQU,G3934J114,0,0,1,0,28125000,20806,2020,,,,Global Synergy Acquisition Corp.,1/7/2021,True
278,20210108,KL Acquisition Corp,KLAQU,49837C208,0,0,1,0,31250000,20826,2020,,,,KL Acquisition Corp,1/7/2021,True
279,20210108,Leo Holdings Corp. II,LHC.U,G5463R110,0,0,1,0,43750000,20753,2020,,,,Leo Holdings Corp. II,1/7/2021,True
280,20210108,Lightjump Acquisition Corp,LJAQU,53228M205,0,0,1,0,15120000,20839,2020,,,,LightJump Acquisition Corp.,1/8/2021,True
281,20210108,Locust Walk Acquisition Corp,LWACU,54015L301,0,0,1,0,19806250,20843,2020,,,,Locust Walk Acquisition Corp.,1/7/2021,True
282,20210108,Mountain Crest Acq Corp II,MCADU,62402D204,0,0,1,0,6605000,20844,2020,,,,Mountain Crest Acquisition Corp. II,1/7/2021,True
283,20210108,Pioneer Merger Corp,PACXU,G7S24C129,0,0,1,0,43750000,20857,2020,,,,Pioneer Merger Corp.,1/7/2021,True
284,20210108,Powered Brands,POWRU,G7209M124,0,0,1,0,30000000,20860,2020,,,,Powered Brands,1/7/2021,True
285,20210108,Prospector Capital Corp,PRSRU,G7273A121,0,0,1,0,37500000,20863,2020,,,,Prospector Capital Corp.,1/7/2021,True
286,20210108,Provident Acquisition Corp,PAQCU,G7282L118,0,0,1,0,25000000,20858,2020,,,,Provident Acquisition Corp.,1/7/2021,True
287,20210108,SVF Investment Corp,SVFAU,G8601L110,0,0,1,0,65625000,20454,2020,,,,SVF Investment Corp.,1/7/2021,True
288,20210108,Switchback II Corp,SWBKU,G8633T123,0,0,1,0,34375000,20759,2020,,,,Switchback II Corp.,1/7/2021,True
289,20210108,Tastemaker Acquisition Corp,TMKRU,876545203,0,0,1,0,30000000,20880,2020,,,,Tastemaker Acquisition Corp.,1/8/2021,True
290,20210112,890 5th Avenue Partners Inc,ENFAU,28250A204,0,0,1,0,31952500,20787,2020,,,,"890 5th Avenue Partners, Inc.",1/11/2021,True
291,20210112,Adit EdTech Acquisition Corp,ADEX.,007024201,0,0,1,0,30000000,20666,2020,,,,Adit EdTech Acquisition Corp.,1/11/2021,True
292,20210112,Athlon Acquisition Corp,SWETU,04748A205,0,0,1,0,30000000,20877,2020,,,,Athlon Acquisition Corp.,1/11/2021,True
293,20210112,Big Cypress Acquisition Corp,BCYPU,089115208,0,0,1,0,12882250,.,2020,,,,Big Cypress Acquisition Corp.,1/11/2021,True
294,20210112,Global Partner Acq Corp II,GPACU,G3934P110,0,0,1,0,34375000,20805,2020,,,,Global Partner Acquisition Corp. II,1/11/2021,True
295,20210113,Deep Lake Capital Acq Corp,DLCAU,G27029126,0,0,1,0,22500000,20783,2020,,,,Deep Lake Capital Acquisition Corp.,1/12/2021,True
296,20210113,Fortress Capital Acq Corp,FCAXU,G36427113,0,0,1,0,43750000,20746,2020,,,,Fortress Capital Acquisition Corp.,1/13/2021,True
297,20210113,Hamilton Lane Alliance Hldg I,HLAHU,40749M202,0,0,1,0,26666666,20812,2020,,,,"Hamilton Lane Alliance Holdings I, Inc.",1/12/2021,True
298,20210113,Marlin Technology Corp,FINMU,G58411128,0,0,1,0,45000000,20792,2020,,,,Marlin Technology Corp.,1/12/2021,True
299,20210113,Northern Genesis Acq Corp II,NGAB.,66516U200,0,0,1,0,45000000,.,2020,,,,Northern Genesis Acquisition Corp. II,1/12/2021,True
300,20210113,Pontem Corp,PNTM.,G71707114,0,0,1,0,75000000,20755,2020,,,,Pontem Corp.,1/13/2021,True
301,20210114,Environmental Impact Acq Corp,ENVIU,29408N205,0,0,1,0,22500000,20788,2020,,,,Environmental Impact Acquisition Corp.,1/13/2021,True
302,20210114,Monument Circle Acq Corp,MONCU,61531M200,0,0,1,0,27250000,20847,2020,,,,Monument Circle Acquisition Corp.,1/14/2021,True
303,20210114,Silver Crest Acquisition,SLCRU,G81355110,0,0,1,0,37500000,20873,2020,,,,Silver Crest Acquisition Corp.,1/13/2021,True
304,20210115,26 Capital Acquisition Corp,ADERU,90138P209,0,0,1,0,30000000,20762,2020,,,,26 Capital Acquisition Corp.,1/14/2021,True
305,20210115,Authentic Equity Acq Corp,AEACU,G06607116,0,0,1,0,26250000,20763,2020,,,,Authentic Equity Acquisition Corp.,1/14/2021,True
306,20210115,Class Acceleration Corp,CLAS.,18274B205,0,0,1,0,28968750,20675,2020,,,,Class Acceleration Corp.,1/14/2021,True
307,20210115,Edify Acquisition Corp,EACPU,28059Q202,0,0,1,0,30000000,20785,2020,,,,Edify Acquisition Corp.,1/14/2021,True
308,20210115,Group Nine Acquisition Corp,GNACU,39947R203,0,0,1,0,25000000,20804,2020,,,,Group Nine Acquisition Corp.,1/15/2021,True
309,20210115,Healthcare Capital Corp,HCCCU,42228C200,0,0,1,0,29750000,20807,2020,,,,Healthcare Capital Corp.,1/14/2021,True
310,20210115,Hennessy Capital Investment V,HCICU,42589T206,0,0,1,0,37500000,20808,2020,,,,Hennessy Capital Investment Corp. V,1/14/2021,True
311,20210115,OCA Acquisition Corp,OCAXU,670865203,0,0,1,0,16250000,20851,2020,,,,OCA Acquisition Corp.,1/14/2021,True
312,20210115,Rotor Acquisition Corp,ROTU,77879W204,0,0,1,0,30000000,.,2020,,,,Rotor Acquisition Corp.,1/14/2021,True
313,20210120,FoxWayne Enterprises Acq Corp,FOXWU,35166L208,0,0,1,0,7187500,20595,2020,,,,FoxWayne Enterprises Acquisition Corp.,1/19/2021,True
314,20210120,Gores Metropoulos II Inc,GMIIU,382873206,0,0,1,0,50000000,20801,2020,,,,"Gores Metropoulos II, Inc.",1/19/2021,True
315,20210120,Legato Merger Corp,LEGOU,52473X205,0,0,1,0,26401786,20836,2020,,,,Legato Merger Corp.,1/19/2021,True
316,20210120,Queens Gambit Growth Capital,GMBTU,G7315C127,0,0,1,0,37500000,20800,2020,,,,Queen's Gambit Growth Capital,1/19/2021,True
317,20210120,TZP Strategies Acq Corp,TZPSU,69242M203,0,0,1,0,31250000,20856,2020,,,,Oyster Enterprises Acquisition Corp.,1/19/2021,True
318,20210122,European Sustainable Growth,EUSGU,G3194F125,0,0,1,0,15685000,20790,2020,,,,European Sustainable Growth Acquisition Corp.,1/21/2021,True
319,20210122,Jack Creek Investment Corp,JCICU,G4989X107,0,0,1,0,37500000,20822,2020,,,,Jack Creek Investments Corp.,1/21/2021,True
320,20210122,Liberty Media Acq Corp,LMACU,53073L203,0,0,1,0,62500000,20840,2020,,,,Liberty Media Acquisition Corp.,1/21/2021,True
321,20210122,N Atlantic Acq Corp,NAACU,G66139117,0,0,1,0,41250000,20849,2020,,,,North Atlantic Acquisition Corp.,1/22/2021,True
322,20210122,One Eq Partners Open Water I,OEPWU,68237L204,0,0,1,0,37500000,20852,2020,,,,One Equity Partners Open Water I Corp.,1/21/2021,True
323,20210122,Primavera Capital Acq Corp,PV.U,G7255E125,0,0,1,0,47000000,20756,2020,,,,Primavera Capital Acquisition Corp.,1/21/2021,True
324,20210122,SCP & CO Healthcare Acq Co,SHACU,784065203,0,0,1,0,25000000,20872,2020,,,,SCP & CO Healthcare Acquisition Co.,1/20/2021,True
325,20210122,Virtuoso Acq Corp,VOSOU,92837J203,0,0,1,0,25000000,20885,2020,,,,Virtuoso Acquisition Corp.,1/21/2021,True
326,20210126,Biotech Acq Co,BIOTU,G1125A124,0,0,1,0,25000000,20768,2020,,,,Biotech Acquisition Co.,1/25/2021,True
327,20210126,D & Z Media Acquisition Corp,DNZ.U,23305Q205,0,0,1,0,31250000,20683,2020,,,,D & Z Media Acquisition Corp.,1/26/2021,True
328,20210126,DiamondHead Holdings Corp,DHHCU,25278L204,0,0,1,0,37500000,20780,2020,,,,DiamondHead Holdings Corp.,1/24/2021,True
329,20210126,Hudson Exec Invest Corp II,HCIIU,443760202,0,0,1,0,28125000,20809,2020,,,,Hudson Executive Investment Corp. II,1/26/2021,True
330,20210126,LMF Acquisition Opportunities,LMAO.,502015209,0,0,1,0,11340000,20841,2020,,,,LMF Acquisition Opportunities Inc.,1/25/2021,True
331,20210126,Nrthn Star Invest Corp II,NSTB.,66573W206,0,0,1,0,43750000,20548,2020,,,,Northern Star Investment Corp. II,1/25/2021,True
332,20210126,Science Strategic Acq Corp,SSAA.,808641203,0,0,1,0,33750000,20874,2020,,,,Science Strategic Acquisition Corp. Alpha,1/25/2021,True
333,20210127,Ca Healthcare Acquisition Corp,CAHCU,12510W206,0,0,1,0,12500000,20770,2020,,,,CA Healthcare Acquisition Corp.,1/26/2021,True
334,20210127,Climate Real Impact Solut II,CLIM.,187171202,0,0,1,0,26205000,20676,2020,,,,Climate Real Impact Solutions II Acquisition Corp.,1/26/2021,True
335,20210127,Constellation Acq Corp I,CSTA.,G2R18K121,0,0,1,0,37500000,20743,2020,,,,Constellation Acquisition Corp. I,1/26/2021,True
336,20210127,Fortistar Sustainable,FSSIU,34962M205,0,0,1,0,28125000,20795,2020,,,,Fortistar Sustainable Solutions Corp.,1/26/2021,True
337,20210128,Ignyte Acquisition Corp,IGNYU,45175H205,0,0,1,0,6350000,20815,2020,,,,Ignyte Acquisition Corp.,1/27/2021,True
338,20210128,Ithax Acquisition Corp,ITHXU,G49775110,0,0,1,0,26925000,20820,2020,,,,ITHAX Acquisition Corp.,1/27/2021,True
339,20210128,TLG Acquisition One Corp,TLGA.,87257M207,0,0,1,0,43750000,20731,2020,,,,TLG Acquisition One Corp.,1/27/2021,True
340,20210129,BlueRiver Acquisition Corp,BLUA.,G1261Q123,0,0,1,0,31975000,20740,2020,,,,BlueRiver Acquisition Corp.,1/28/2021,True
341,20210129,Brookline Capital Acq Corp,BCACU,11374E203,0,0,1,0,6478250,20574,2020,,,,Bison Capital Acquisition Corp.,6/23/2017,True
342,20210129,CF Acquisition Corp V,CFFVU,12520R205,0,0,1,0,31850000,20772,2020,,,,CF Acquisition Corp. V,1/28/2021,True
343,20210129,Clarim Acquisition Corp,CLRMU,18049C207,0,0,1,0,31250000,20775,2020,,,,Clarim Acquisition Corp.,1/28/2021,True
344,20210129,EQ Health Acquisition Corp,EQHA.,26886A200,0,0,1,0,23913000,20686,2020,,,,EQ Health Acquisition Corp.,1/29/2021,True
345,20210129,Growth Capital Acq Corp,GCACU,39986V206,0,0,1,0,18750000,20798,2010,,,,Growth Capital Acquisition Corp.,1/29/2021,True
346,20210129,Mason Industrial Tech Inc,MIT.U,57520Y205,0,0,1,0,56250000,20713,2020,,,,"Mason Industrial Technology, Inc.",1/28/2021,True
347,20210129,Z-Work Acquisition Corp,ZWRKU,98880C201,0,0,1,0,25000000,20890,2020,,,,Z-Work Acquisition Corp.,1/28/2021,True
348,20210202,Ares Acquisition Corp,AAC.U,G33032114,0,0,1,0,108750000,20744,2020,,,,Ares Acquisition Corp.,2/1/2021,True
